2023-04-09T07:00:00Z	5.74
2023-04-09T08:00:00Z	5.83
2023-04-09T09:00:00Z	5.83
2023-04-09T10:00:00Z	5.82
2023-04-09T11:00:00Z	5.5
2023-04-09T12:00:00Z	5.48
2023-04-09T13:00:00Z	5.27
2023-04-09T14:00:00Z	5.41
2023-04-09T15:00:00Z	5.31
2023-04-09T16:00:00Z	5.37
2023-04-09T17:00:00Z	5.42
2023-04-09T18:00:00Z	5.76
2023-04-09T19:00:00Z	6.27
2023-04-09T20:00:00Z	6.58
2023-04-09T21:00:00Z	6.24
2023-04-09T22:00:00Z	5.78
2023-04-09T23:00:00Z	5.49
2023-04-10T00:00:00Z	5.07
2023-04-10T01:00:00Z	4.15
2023-04-10T02:00:00Z	4.09
2023-04-10T03:00:00Z	4.24
2023-04-10T04:00:00Z	4.4
2023-04-10T05:00:00Z	4.58
2023-04-10T06:00:00Z	5.02
2023-04-10T07:00:00Z	5.36
2023-04-10T08:00:00Z	5.32
2023-04-10T09:00:00Z	5.49
2023-04-10T10:00:00Z	5.29
2023-04-10T11:00:00Z	3.02
2023-04-10T12:00:00Z	1.49
2023-04-10T13:00:00Z	1.45
2023-04-10T14:00:00Z	1.1
2023-04-10T15:00:00Z	0.19
2023-04-10T16:00:00Z	0.24
2023-04-10T17:00:00Z	0.46
2023-04-10T18:00:00Z	2.81
2023-04-10T19:00:00Z	4.24
2023-04-10T20:00:00Z	4.92
2023-04-10T21:00:00Z	3.97
2023-04-10T22:00:00Z	2.88
2023-04-10T23:00:00Z	1.65
2023-04-11T00:00:00Z	0.33
2023-04-11T01:00:00Z	0.16
2023-04-11T02:00:00Z	0.11
2023-04-11T03:00:00Z	0.08
2023-04-11T04:00:00Z	0.12
2023-04-11T05:00:00Z	0.69
2023-04-11T06:00:00Z	3.65
2023-04-11T07:00:00Z	4.3
2023-04-11T08:00:00Z	5.13
2023-04-11T09:00:00Z	5.96
2023-04-11T10:00:00Z	5.8
2023-04-11T11:00:00Z	4.4
2023-04-11T12:00:00Z	3.48
2023-04-11T13:00:00Z	3.4
2023-04-11T14:00:00Z	3.18
2023-04-11T15:00:00Z	2.82
2023-04-11T16:00:00Z	3.02
2023-04-11T17:00:00Z	3.89
2023-04-11T18:00:00Z	5.28
2023-04-11T19:00:00Z	4.93
2023-04-11T20:00:00Z	4.46
2023-04-11T21:00:00Z	4.33
2023-04-11T22:00:00Z	4.18
2023-04-11T23:00:00Z	3.86
2023-04-12T00:00:00Z	3.51
2023-04-12T01:00:00Z	3.74
2023-04-12T02:00:00Z	3.85
2023-04-12T03:00:00Z	4.01
2023-04-12T04:00:00Z	4.24
2023-04-12T05:00:00Z	4.33
2023-04-12T06:00:00Z	5.1
2023-04-12T07:00:00Z	5.3
2023-04-12T08:00:00Z	6.35
2023-04-12T09:00:00Z	6.54
2023-04-12T10:00:00Z	6.01
2023-04-12T11:00:00Z	5.5
2023-04-12T12:00:00Z	5.83
2023-04-12T13:00:00Z	5.53
2023-04-12T14:00:00Z	5.11
2023-04-12T15:00:00Z	4.3
2023-04-12T16:00:00Z	3.84
2023-04-12T17:00:00Z	3.54
2023-04-12T18:00:00Z	3.87
2023-04-12T19:00:00Z	4.08
2023-04-12T20:00:00Z	3.58
2023-04-12T21:00:00Z	2.99
2023-04-12T22:00:00Z	2.78
2023-04-12T23:00:00Z	2.18
2023-04-13T00:00:00Z	0.77
2023-04-13T01:00:00Z	0
2023-04-13T02:00:00Z	0
2023-04-13T03:00:00Z	0
2023-04-13T04:00:00Z	0
2023-04-13T05:00:00Z	0
2023-04-13T06:00:00Z	0.44
2023-04-13T07:00:00Z	2.78
2023-04-13T08:00:00Z	3.05
2023-04-13T09:00:00Z	3.21
2023-04-13T10:00:00Z	3.09
2023-04-13T11:00:00Z	3.01
2023-04-13T12:00:00Z	2.86
2023-04-13T13:00:00Z	2.71
2023-04-13T14:00:00Z	2.69
2023-04-13T15:00:00Z	2.3
2023-04-13T16:00:00Z	2.43
2023-04-13T17:00:00Z	2.59
2023-04-13T18:00:00Z	2.76
2023-04-13T19:00:00Z	2.76
2023-04-13T20:00:00Z	2.77
2023-04-13T21:00:00Z	2.62
2023-04-13T22:00:00Z	2.26
2023-04-13T23:00:00Z	1.83
2023-04-14T00:00:00Z	1.2
2023-04-14T01:00:00Z	0.45
2023-04-14T02:00:00Z	1.65
2023-04-14T03:00:00Z	2.23
2023-04-14T04:00:00Z	2.59
2023-04-14T05:00:00Z	2.91
2023-04-14T06:00:00Z	3.03
2023-04-14T07:00:00Z	3.76
